"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 06 01:52:25 UTC 2024","Thu Jun 06 01:53:21 UTC 2024","56026","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_relation_with_data_integrator","Test that the charm can be related to the data integrator without extra user roles."
"passed","Thu Jun 06 01:47:44 UTC 2024","Thu Jun 06 01:51:33 UTC 2024","229698","tests.integration.relations","test_backend_database","","","","test_pgbouncer_stable_when_deleting_postgres",""
"passed","Thu Jun 06 01:46:40 UTC 2024","Thu Jun 06 01:49:00 UTC 2024","139513","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_multiple_pgb_can_connect_to_one_backend",""
"passed","Thu Jun 06 01:37:58 UTC 2024","Thu Jun 06 01:47:14 UTC 2024","556064","tests.integration.relations","test_peers","","","","test_scaled_relations","Test that the pgbouncer and postgres charms can relate to one another."
"passed","Thu Jun 06 01:40:26 UTC 2024","Thu Jun 06 01:40:27 UTC 2024","1172","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_version","Check version is accurate."
"skipped","Thu Jun 06 01:37:49 UTC 2024","Thu Jun 06 01:37:49 UTC 2024","0","tests.integration","test_tls","","","","test_add_tls","Rejoins the TLS relation and check through the test app the it is on.

    Args:
        ops_test: The ops test framework
    "
"passed","Thu Jun 06 01:52:00 UTC 2024","Thu Jun 06 01:52:25 UTC 2024","24761","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_relation_broken","Test that the user is removed when the relation is broken."
"passed","Thu Jun 06 01:36:10 UTC 2024","Thu Jun 06 01:43:15 UTC 2024","424360","tests.integration","test_upgrade_from_stable","","","","test_deploy_stable","Simple test to ensure that the PostgreSQL and application charms get deployed."
"passed","Thu Jun 06 01:43:44 UTC 2024","Thu Jun 06 01:44:42 UTC 2024","58444","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_each_relation_has_unique_credentials","Test that two different applications connect to the database with different credentials."
"passed","Thu Jun 06 01:49:00 UTC 2024","Thu Jun 06 01:52:00 UTC 2024","180345","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_scaling","Check these relations all work when scaling pgbouncer."
