"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 01:39:45 UTC 2024","Sun Feb 18 01:42:01 UTC 2024","135862","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_multiple_pgb_can_connect_to_one_backend",""
"passed","Sun Feb 18 01:38:02 UTC 2024","Sun Feb 18 01:39:11 UTC 2024","69541","tests.integration.relations","test_peers","","","","test_exit_relations","Test that we can exit relations with multiple units without breaking anything."
"passed","Sun Feb 18 01:45:38 UTC 2024","Sun Feb 18 01:46:36 UTC 2024","57692","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_relation_with_data_integrator","Test that the charm can be related to the data integrator without extra user roles."
"passed","Sun Feb 18 01:28:53 UTC 2024","Sun Feb 18 01:37:53 UTC 2024","540585","tests.integration.relations","test_db","","","","test_create_db_legacy_relation","Test that the pgbouncer and postgres charms can relate to one another."
"passed","Sun Feb 18 01:36:39 UTC 2024","Sun Feb 18 01:37:36 UTC 2024","56935","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_each_relation_has_unique_credentials","Test that two different applications connect to the database with different credentials."
"passed","Sun Feb 18 01:35:10 UTC 2024","Sun Feb 18 01:41:04 UTC 2024","353884","tests.integration.relations","test_backend_database","","","","test_tls_encrypted_connection_to_postgres",""
"broken","Sun Feb 18 01:39:33 UTC 2024","Sun Feb 18 01:40:29 UTC 2024","55723","tests.integration.relations","test_db","","","","test_relation_with_openldap","Test the relation with OpenLDAP charm."
"passed","Sun Feb 18 01:52:06 UTC 2024","Sun Feb 18 01:55:07 UTC 2024","181316","tests.integration","test_tls","","","","test_mattermost_db","Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PgBouncer to correctly connect to it.

    Args:
        ops_test: The ops test framework
    "
"passed","Sun Feb 18 01:37:53 UTC 2024","Sun Feb 18 01:39:33 UTC 2024","99897","tests.integration.relations","test_db","","","","test_extensions_blocking","Test the relation blocks with extensions."
"passed","Sun Feb 18 01:46:36 UTC 2024","Sun Feb 18 01:49:24 UTC 2024","167452","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_indico_datatabase","Tests deploying and relating to the Indico charm."
"passed","Sun Feb 18 01:49:04 UTC 2024","Sun Feb 18 01:50:20 UTC 2024","75573","tests.integration","test_tls","","","","test_scale_down_pgb","Scale down PGB while TLS is enabled.

    Args:
        ops_test: The ops test framework
    "
"passed","Sun Feb 18 01:33:30 UTC 2024","Sun Feb 18 01:33:32 UTC 2024","2039","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_admin_permissions","Test admin permissions."
"passed","Sun Feb 18 01:29:57 UTC 2024","Sun Feb 18 01:29:57 UTC 2024","507","tests.integration","test_charm","","","","test_multiple_pebble_services","Test we have the correct pebble services."
"passed","Sun Feb 18 01:28:53 UTC 2024","Sun Feb 18 01:45:29 UTC 2024","996536","tests.integration","test_tls","","","","test_build_and_deploy","Build and deploy pgbouncer charm."
"passed","Sun Feb 18 01:50:56 UTC 2024","Sun Feb 18 01:52:06 UTC 2024","69709","tests.integration","test_tls","","","","test_add_tls","Rejoins the TLS relation and check through the test app the it is on.

    Args:
        ops_test: The ops test framework
    "
"passed","Sun Feb 18 01:36:12 UTC 2024","Sun Feb 18 01:38:02 UTC 2024","109507","tests.integration.relations","test_peers","","","","test_scaling","Test data is replicated to new units after a scale up."
"passed","Sun Feb 18 01:29:07 UTC 2024","Sun Feb 18 01:41:13 UTC 2024","726880","tests.integration","test_upgrade","","","","test_in_place_upgrade","Test basic functionality of database relation interface."
"passed","Sun Feb 18 01:29:57 UTC 2024","Sun Feb 18 01:30:02 UTC 2024","5038","tests.integration","test_charm","","","","test_logrotate","Verify that logs will be rotated."
"broken","Sun Feb 18 01:28:44 UTC 2024","Sun Feb 18 01:29:11 UTC 2024","26582","tests.integration.relations","test_db_admin","","","","test_create_db_admin_legacy_relation",""
"passed","Sun Feb 18 01:33:28 UTC 2024","Sun Feb 18 01:33:29 UTC 2024","1022","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_readonly_reads","Check we can read things in readonly."
